MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
SVM,previous_ngram_notes,4,1,linear,False,True,"[('0.289', '0.349'), ('0.312', '0.272'), ('0.300', '0.316'), ('0.320', '0.238'), ('0.321', '0.082')]","('0.3084', '0.2514')"
SVM,previous_ngram_notes,5,1,sigmoid,False,True,"[('0.289', '0.349'), ('0.312', '0.272'), ('0.300', '0.316'), ('0.320', '0.238'), ('0.321', '0.082')]","('0.3084', '0.2514')"
SVM,previous_ngram_notes,4,1,rbf,True,True,"[('0.289', '0.349'), ('0.312', '0.272'), ('0.300', '0.316'), ('0.320', '0.238'), ('0.321', '0.082')]","('0.3084', '0.2514')"
SVM,previous_ngram_notes,4,1,linear,True,True,"[('0.289', '0.349'), ('0.312', '0.272'), ('0.300', '0.316'), ('0.320', '0.238'), ('0.321', '0.082')]","('0.3084', '0.2514')"
SVM,previous_ngram_notes,5,1,sigmoid,True,True,"[('0.289', '0.349'), ('0.312', '0.272'), ('0.300', '0.316'), ('0.320', '0.238'), ('0.321', '0.082')]","('0.3084', '0.2514')"
MLP,previous_ngram_notes,4,1,relu,False,False,"[('0.332', '0.343'), ('0.383', '0.191'), ('0.371', '0.298'), ('0.382', '0.250'), ('0.381', '0.205')]","('0.3698', '0.2574')"
MLP,previous_ngram_notes,4,1,tanh,False,False,"[('0.311', '0.355'), ('0.358', '0.191'), ('0.323', '0.287'), ('0.335', '0.274'), ('0.340', '0.189')]","('0.3334', '0.2592')"
LogReg,previous_ngram_notes,4,1,identity,False,False,"[('0.318', '0.355'), ('0.339', '0.231'), ('0.314', '0.246'), ('0.345', '0.280'), ('0.300', '0.221')]","('0.3232', '0.2666')"
LogReg,previous_ngram_notes,4,1,relu,False,False,"[('0.318', '0.355'), ('0.339', '0.231'), ('0.314', '0.246'), ('0.345', '0.280'), ('0.300', '0.221')]","('0.3232', '0.2666')"
SVM,previous_ngram_notes,5,1,sigmoid,True,False,"[('0.258', '0.349'), ('0.277', '0.301'), ('0.270', '0.310'), ('0.270', '0.244'), ('0.258', '0.287')]","('0.2666', '0.2982')"
SVM,previous_ngram_notes,5,1,sigmoid,False,False,"[('0.265', '0.337'), ('0.288', '0.260'), ('0.267', '0.298'), ('0.264', '0.244'), ('0.262', '0.393')]","('0.2692', '0.3064')"
MLP,previous_ngram_notes,4,1,logistic,True,False,"[('0.795', '0.924'), ('0.818', '0.740'), ('0.606', '0.602'), ('0.654', '0.530'), ('0.615', '0.434')]","('0.6976', '0.6460')"
MLP,previous_ngram_notes,4,1,tanh,True,False,"[('0.842', '0.924'), ('0.858', '0.803'), ('0.834', '0.830'), ('0.847', '0.726'), ('0.886', '0.803')]","('0.8534', '0.8172')"
MLP,previous_ngram_notes,4,1,identity,True,False,"[('0.855', '0.936'), ('0.880', '0.838'), ('0.845', '0.865'), ('0.886', '0.774'), ('0.887', '0.811')]","('0.8706', '0.8448')"
MLP,previous_ngram_notes,4,1,relu,True,False,"[('0.869', '0.948'), ('0.886', '0.850'), ('0.853', '0.871'), ('0.889', '0.780'), ('0.905', '0.820')]","('0.8804', '0.8538')"
LogReg,previous_ngram_notes,4,1,identity,True,False,"[('0.964', '0.994'), ('0.967', '0.954'), ('0.967', '0.971'), ('0.970', '0.890'), ('0.974', '0.934')]","('0.9684', '0.9486')"
LogReg,previous_ngram_notes,4,1,relu,True,False,"[('0.964', '0.994'), ('0.967', '0.954'), ('0.967', '0.971'), ('0.970', '0.890'), ('0.974', '0.934')]","('0.9684', '0.9486')"
LogReg,previous_ngram_notes,4,1,logistic,True,False,"[('0.964', '0.994'), ('0.967', '0.954'), ('0.967', '0.971'), ('0.970', '0.890'), ('0.974', '0.934')]","('0.9684', '0.9486')"
LogReg,previous_ngram_notes,4,1,tanh,True,False,"[('0.964', '0.994'), ('0.967', '0.954'), ('0.967', '0.971'), ('0.970', '0.890'), ('0.974', '0.934')]","('0.9684', '0.9486')"
SVM,previous_ngram_notes,4,1,linear,True,False,"[('1.000', '1.000'), ('0.997', '0.994'), ('0.998', '1.000'), ('0.986', '0.915'), ('0.999', '0.992')]","('0.9960', '0.9802')"
