MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
MLP,ngram_notes,4,3,logistic,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,5,3,logistic,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,6,3,logistic,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,7,3,logistic,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,8,3,logistic,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,1,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,2,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,3,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,4,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,5,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,6,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,7,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
MLP,ngram_notes,8,3,tanh,True,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,1,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,2,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,4,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,5,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,6,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,7,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,8,3,rbf,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,1,3,sigmoid,False,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,sigmoid,False,False,"[('0.395', '0.640'), ('0.432', '0.526'), ('0.492', '0.100'), ('0.415', '0.500'), ('0.448', '0.200'), ('0.448', '0.300'), ('0.412', '0.615'), ('0.432', '0.500'), ('0.444', '0.364'), ('0.419', '0.500')]","('0.4337', '0.4245')"
SVM,ngram_notes,4,3,sigmoid,False,False,"[('0.395', '0.640'), ('0.424', '0.526'), ('0.492', '0.100'), ('0.431', '0.500'), ('0.455', '0.200'), ('0.440', '0.300'), ('0.420', '0.615'), ('0.432', '0.500'), ('0.444', '0.364'), ('0.434', '0.500')]","('0.4367', '0.4245')"
SVM,ngram_notes,5,3,sigmoid,False,False,"[('0.370', '0.640'), ('0.424', '0.526'), ('0.484', '0.100'), ('0.415', '0.500'), ('0.440', '0.200'), ('0.440', '0.300'), ('0.397', '0.615'), ('0.432', '0.500'), ('0.429', '0.364'), ('0.419', '0.500')]","('0.4250', '0.4245')"
SVM,ngram_notes,1,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,2,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,4,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,5,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,6,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,7,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,8,3,rbf,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,1,3,sigmoid,True,False,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,sigmoid,True,False,"[('0.395', '0.640'), ('0.432', '0.526'), ('0.492', '0.100'), ('0.415', '0.500'), ('0.448', '0.200'), ('0.448', '0.300'), ('0.412', '0.615'), ('0.432', '0.500'), ('0.436', '0.364'), ('0.419', '0.500')]","('0.4329', '0.4245')"
SVM,ngram_notes,4,3,sigmoid,True,False,"[('0.395', '0.640'), ('0.424', '0.526'), ('0.492', '0.100'), ('0.431', '0.500'), ('0.455', '0.200'), ('0.440', '0.300'), ('0.420', '0.615'), ('0.432', '0.500'), ('0.444', '0.364'), ('0.434', '0.500')]","('0.4367', '0.4245')"
SVM,ngram_notes,1,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,2,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,4,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,5,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,6,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,7,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,8,3,rbf,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,1,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,2,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,3,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,4,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,5,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,6,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,7,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,8,3,linear,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,1,3,sigmoid,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
SVM,ngram_notes,2,3,sigmoid,False,True,"[('0.403', '0.640'), ('0.432', '0.526'), ('0.500', '0.100'), ('0.438', '0.500'), ('0.463', '0.200'), ('0.455', '0.300'), ('0.427', '0.615'), ('0.439', '0.500'), ('0.451', '0.364'), ('0.441', '0.500')]","('0.4449', '0.4245')"
